,date,total_rides
1149,04/24/2023,830940
1150,04/25/2023,894924
1151,04/26/2023,927849
1152,04/27/2023,928632
1153,04/28/2023,843574
1154,04/29/2023,555554
1155,04/30/2023,404240
1156,05/01/2023,797978
1157,05/02/2023,902784
1158,05/03/2023,936693
1159,05/04/2023,934223
1160,05/05/2023,886427
1161,05/06/2023,613966
1162,05/07/2023,479683
1163,05/08/2023,795034
1164,05/09/2023,944421
1165,05/10/2023,942488
1166,05/11/2023,918744
1167,05/12/2023,810289
1168,05/13/2023,565322
1169,05/14/2023,389727
1170,05/15/2023,807041
1171,05/16/2023,918093
1172,05/17/2023,910033
1173,05/18/2023,915440
1174,05/19/2023,823441
1175,05/20/2023,595964
1176,05/21/2023,466060
1177,05/22/2023,832900
1178,05/23/2023,944440
1179,05/24/2023,936897
1180,05/25/2023,923108
1181,05/26/2023,854016
1182,05/27/2023,631925
1183,05/28/2023,520542
1184,05/29/2023,479385
1185,05/30/2023,900349
1186,05/31/2023,906580
1187,06/01/2023,937365
1188,06/02/2023,900476
1189,06/03/2023,672560
1190,06/04/2023,516813
1191,06/05/2023,861073
1192,06/06/2023,911317
1193,06/07/2023,926031
1194,06/08/2023,880538
1195,06/09/2023,858084
1196,06/10/2023,699882
1197,06/11/2023,433278
1198,06/12/2023,784994
1199,06/13/2023,825859
1200,06/14/2023,886097
1201,06/15/2023,881406
1202,06/16/2023,815083
1203,06/17/2023,668774
1204,06/18/2023,493809
1205,06/19/2023,646147
1206,06/20/2023,863628
1207,06/21/2023,897176
1208,06/22/2023,888392
1209,06/23/2023,853348
1210,06/24/2023,668200
1211,06/25/2023,553943
1212,06/26/2023,769007
1213,06/27/2023,892483
1214,06/28/2023,888765
1215,06/29/2023,864266
1216,06/30/2023,851956
1217,07/01/2023,646480
1218,07/02/2023,362557
1219,07/03/2023,738116
1220,07/04/2023,477533
1221,07/05/2023,772673
1222,07/06/2023,870485
1223,07/07/2023,826866
1224,07/08/2023,612201
1225,07/09/2023,486649
1226,07/10/2023,816423
1227,07/11/2023,856016
1228,07/12/2023,797225
1229,07/13/2023,900426
1230,07/14/2023,850250
1231,07/15/2023,647282
1232,07/16/2023,515658
1233,07/17/2023,829935
1234,07/18/2023,910835
1235,07/19/2023,917791
1236,07/20/2023,916683
1237,07/21/2023,874513
1238,07/22/2023,673837
1239,07/23/2023,535466
1240,07/24/2023,813002
1241,07/25/2023,891908
1242,07/26/2023,849628
1243,07/27/2023,887744
1244,07/28/2023,781359
1245,07/29/2023,651265
1246,07/30/2023,505432
1247,07/31/2023,803219
1248,08/01/2023,917972
1249,08/02/2023,942941
1250,08/03/2023,1002159
1251,08/04/2023,949360
1252,08/05/2023,684776
1253,08/06/2023,563060
1254,08/07/2023,814092
1255,08/08/2023,897740
1256,08/09/2023,896333
1257,08/10/2023,889888
1258,08/11/2023,842457
1259,08/12/2023,685554
1260,08/13/2023,504303
1261,08/14/2023,699424
1262,08/15/2023,882530
1263,08/16/2023,908678
1264,08/17/2023,850583
1265,08/18/2023,857280
1266,08/19/2023,684794
1267,08/20/2023,535503
1268,08/21/2023,895168
1269,08/22/2023,954794
1270,08/23/2023,896874
1271,08/24/2023,866805
1272,08/25/2023,928331
1273,08/26/2023,635127
1274,08/27/2023,508516
1275,08/28/2023,938370
1276,08/29/2023,1004460
1277,08/30/2023,1009981
1278,08/31/2023,992459
1279,09/01/2023,972486
1280,09/02/2023,675757
1281,09/03/2023,558282
1282,09/04/2023,513517
1283,09/05/2023,995210
1284,09/06/2023,1003688
1285,09/07/2023,1040143
1286,09/08/2023,952545
1287,09/09/2023,708625
1288,09/10/2023,545114
1289,09/11/2023,861187
1290,09/12/2023,1035645
1291,09/13/2023,1025053
1292,09/14/2023,1024759
1293,09/15/2023,998884
1294,09/16/2023,692914
1295,09/17/2023,471761
1296,09/18/2023,942841
1297,09/19/2023,988316
1298,09/20/2023,1046433
1299,09/21/2023,1031136
1300,09/22/2023,926655
1301,09/23/2023,694588
1302,09/24/2023,524914
1303,09/25/2023,923202
1304,09/26/2023,981791
1305,09/27/2023,1011016
1306,09/28/2023,1035297
1307,09/29/2023,979222
1308,09/30/2023,692379
1309,10/01/2023,533321
1310,10/02/2023,954964
1311,10/03/2023,1053955
1312,10/04/2023,1056410
1313,10/05/2023,1032644
1314,10/06/2023,987806
1315,10/07/2023,721124
1316,10/08/2023,656406
1317,10/09/2023,819234
1318,10/10/2023,1044594
1319,10/11/2023,1040613
1320,10/12/2023,1001685
1321,10/13/2023,893448
1322,10/14/2023,604944
1323,10/15/2023,516521
1324,10/16/2023,926491
1325,10/17/2023,1027497
1326,10/18/2023,1034448
1327,10/19/2023,1013562
1328,10/20/2023,958233
1329,10/21/2023,674086
1330,10/22/2023,508746
1331,10/23/2023,934718
1332,10/24/2023,1033640
1333,10/25/2023,997522
1334,10/26/2023,947619
1335,10/27/2023,876844
1336,10/28/2023,635490
1337,10/29/2023,436296
1338,10/30/2023,919293
1339,10/31/2023,910179
1340,11/01/2023,986420
1341,11/02/2023,998874
1342,11/03/2023,937355
1343,11/04/2023,681926
1344,11/05/2023,497103
1345,11/06/2023,944143
1346,11/07/2023,1012867
1347,11/08/2023,1000411
1348,11/09/2023,1042184
1349,11/10/2023,813113
1350,11/11/2023,620955
1351,11/12/2023,489286
1352,11/13/2023,928831
1353,11/14/2023,1005137
1354,11/15/2023,1010218
1355,11/16/2023,996164
1356,11/17/2023,963451
1357,11/18/2023,663908
1358,11/19/2023,479777
1359,11/20/2023,806125
1360,11/21/2023,804934
1361,11/22/2023,742075
1362,11/23/2023,316257
1363,11/24/2023,550356
1364,11/25/2023,523339
1365,11/26/2023,380232
1366,11/27/2023,831721
1367,11/28/2023,891553
1368,11/29/2023,940544
1369,11/30/2023,956197
1370,12/01/2023,853271
1371,12/02/2023,619375
1372,12/03/2023,441790
1373,12/04/2023,875583
1374,12/05/2023,941065
1375,12/06/2023,962534
1376,12/07/2023,984807
1377,12/08/2023,934270
1378,12/09/2023,652530
1379,12/10/2023,460520
1380,12/11/2023,843720
1381,12/12/2023,935068
1382,12/13/2023,938357
1383,12/14/2023,943683
1384,12/15/2023,887376
1385,12/16/2023,552750
1386,12/17/2023,456220
1387,12/18/2023,805485
1388,12/19/2023,870217
1389,12/20/2023,884471
1390,12/21/2023,844760
1391,12/22/2023,686021
1392,12/23/2023,548333
1393,12/24/2023,388970
1394,12/25/2023,225639
1395,12/26/2023,569123
1396,12/27/2023,655283
1397,12/28/2023,646252
1398,12/29/2023,677432
1399,12/30/2023,553108
1400,12/31/2023,437348
1401,01/01/2024,358731
1402,01/02/2024,695600
1403,01/03/2024,758650
1404,01/04/2024,777714
1405,01/05/2024,726385
1406,01/06/2024,505855
1407,01/07/2024,401345
1408,01/08/2024,844015
1409,01/09/2024,808690
1410,01/10/2024,918328
1411,01/11/2024,930833
1412,01/12/2024,607596
1413,01/13/2024,469861
1414,01/14/2024,239781
1415,01/15/2024,333860
1416,01/16/2024,466417
1417,01/17/2024,789591
1418,01/18/2024,883472
1419,01/19/2024,756636
1420,01/20/2024,493261
1421,01/21/2024,374316
1422,01/22/2024,854857
1423,01/23/2024,891249
1424,01/24/2024,938918
1425,01/25/2024,945284
1426,01/26/2024,864565
1427,01/27/2024,571101
1428,01/28/2024,413539
1429,01/29/2024,886325
1430,01/30/2024,960015
1431,01/31/2024,968558
1432,02/01/2024,994944
1433,02/02/2024,888212
1434,02/03/2024,602575
1435,02/04/2024,442993
1436,02/05/2024,897881
1437,02/06/2024,986496
1438,02/07/2024,984460
1439,02/08/2024,976084
1440,02/09/2024,849222
1441,02/10/2024,605311
1442,02/11/2024,443268
1443,02/12/2024,859251
1444,02/13/2024,994841
1445,02/14/2024,992641
1446,02/15/2024,955864
1447,02/16/2024,859033
1448,02/17/2024,565299
1449,02/18/2024,469883
1450,02/19/2024,689228
1451,02/20/2024,980579
1452,02/21/2024,996156
1453,02/22/2024,984333
1454,02/23/2024,887808
1455,02/24/2024,570422
1456,02/25/2024,455660
1457,02/26/2024,908046
1458,02/27/2024,979779
1459,02/28/2024,924270
1460,02/29/2024,963955
1461,03/01/2024,905305
1462,03/02/2024,642263
1463,03/03/2024,483486
1464,03/04/2024,890158
1465,03/05/2024,953828
1466,03/06/2024,988677
1467,03/07/2024,971263
1468,03/08/2024,803226
1469,03/09/2024,625049
1470,03/10/2024,458792
1471,03/11/2024,919652
1472,03/12/2024,1010703
1473,03/13/2024,1013467
1474,03/14/2024,932670
1475,03/15/2024,953153
1476,03/16/2024,898430
1477,03/17/2024,487735
1478,03/18/2024,881664
1479,03/19/2024,980126
1480,03/20/2024,976933
1481,03/21/2024,948219
1482,03/22/2024,809723
1483,03/23/2024,622520
1484,03/24/2024,485457
1485,03/25/2024,793990
1486,03/26/2024,873923
1487,03/27/2024,879866
1488,03/28/2024,887633
1489,03/29/2024,793551
1490,03/30/2024,619562
1491,03/31/2024,410467
1492,04/01/2024,812843
1493,04/02/2024,964009
1494,04/03/2024,968123
1495,04/04/2024,976787
1496,04/05/2024,952334
1497,04/06/2024,683962
1498,04/07/2024,442299
1499,04/08/2024,913049
1500,04/09/2024,994316
1501,04/10/2024,1010179
1502,04/11/2024,954295
1503,04/12/2024,948475
1504,04/13/2024,693734
1505,04/14/2024,538718
1506,04/15/2024,957608
1507,04/16/2024,1004997
1508,04/17/2024,1008558
1509,04/18/2024,1024075
1510,04/19/2024,975135
1511,04/20/2024,686607
1512,04/21/2024,510829
1513,04/22/2024,929396
1514,04/23/2024,1010049
1515,04/24/2024,1015994
1516,04/25/2024,1044067
1517,04/26/2024,909424
1518,04/27/2024,705930
1519,04/28/2024,490070
1520,04/29/2024,906090
1521,04/30/2024,1041598
1522,05/01/2024,1061358
1523,05/02/2024,1009308
1524,05/03/2024,996678
1525,05/04/2024,717875
1526,05/05/2024,544176
1527,05/06/2024,977099
1528,05/07/2024,984827
1529,05/08/2024,1068795
1530,05/09/2024,975787
1531,05/10/2024,970094
1532,05/11/2024,689757
1533,05/12/2024,521950
1534,05/13/2024,899845
1535,05/14/2024,1008736
1536,05/15/2024,1035065
1537,05/16/2024,1036008
1538,05/17/2024,997447
1539,05/18/2024,746174
1540,05/19/2024,580125
1541,05/20/2024,927768
1542,05/21/2024,1062496
1543,05/22/2024,1071247
1544,05/23/2024,1067308
1545,05/24/2024,926092
1546,05/25/2024,762349
1547,05/26/2024,500087
1548,05/27/2024,511834
1549,05/28/2024,981313
1550,05/29/2024,1035494
1551,05/30/2024,1029048
1552,05/31/2024,1001902
1553,06/01/2024,616771
1554,06/02/2024,604112
1555,06/03/2024,972273
1556,06/04/2024,1046035
1557,06/05/2024,1052756
1558,06/06/2024,1046898
1559,06/07/2024,923009
1560,06/08/2024,683446
1561,06/09/2024,603997
1562,06/10/2024,881779
1563,06/11/2024,972615
1564,06/12/2024,999976
1565,06/13/2024,956116
1566,06/14/2024,949187
1567,06/15/2024,751449
1568,06/16/2024,553428
1569,06/17/2024,863389
1570,06/18/2024,978611
1571,06/19/2024,832063
1572,06/20/2024,959469
1573,06/21/2024,945335
1574,06/22/2024,764800
1575,06/23/2024,592571
1576,06/24/2024,901578
1577,06/25/2024,928520
1578,06/26/2024,1013201
1579,06/27/2024,1008436
1580,06/28/2024,891353
1581,06/29/2024,722863
1582,06/30/2024,655404
1583,07/01/2024,918178
1584,07/02/2024,965681
1585,07/03/2024,980099
1586,07/04/2024,557002
1587,07/05/2024,818643
1588,07/06/2024,723401
1589,07/07/2024,546124
1590,07/08/2024,888073
1591,07/09/2024,944394
1592,07/10/2024,970267
1593,07/11/2024,988542
1594,07/12/2024,929599
1595,07/13/2024,725019
1596,07/14/2024,520517
1597,07/15/2024,875268
1598,07/16/2024,973879
1599,07/17/2024,996525
1600,07/18/2024,987210
1601,07/19/2024,943733
1602,07/20/2024,752184
1603,07/21/2024,598765
1604,07/22/2024,921605
1605,07/23/2024,995615
1606,07/24/2024,1009246
1607,07/25/2024,999333
1608,07/26/2024,936635
1609,07/27/2024,755124
1610,07/28/2024,531689
1611,07/29/2024,847066
1612,07/30/2024,982915
1613,07/31/2024,1004311
1614,08/01/2024,1061421
1615,08/02/2024,1014594
1616,08/03/2024,826961
1617,08/04/2024,634975
1618,08/05/2024,874037
1619,08/06/2024,954440
1620,08/07/2024,1007418
1621,08/08/2024,970852
1622,08/09/2024,942105
1623,08/10/2024,785397
1624,08/11/2024,613797
1625,08/12/2024,878639
1626,08/13/2024,994431
1627,08/14/2024,980662
1628,08/15/2024,911264
1629,08/16/2024,919587
1630,08/17/2024,700891
1631,08/18/2024,572678
1632,08/19/2024,834256
1633,08/20/2024,882576
1634,08/21/2024,892822
1635,08/22/2024,906665
1636,08/23/2024,887875
1637,08/24/2024,700756
1638,08/25/2024,565482
1639,08/26/2024,972614
1640,08/27/2024,992768
1641,08/28/2024,1079777
1642,08/29/2024,1113704
1643,08/30/2024,1024107
1644,08/31/2024,781742
1645,09/01/2024,635730
1646,09/02/2024,565471
1647,09/03/2024,1091357
1648,09/04/2024,1107360
1649,09/05/2024,1091965
1650,09/06/2024,1051319
1651,09/07/2024,745210
1652,09/08/2024,587700
1653,09/09/2024,1023721
1654,09/10/2024,1098155
1655,09/11/2024,1108228
1656,09/12/2024,1092118
1657,09/13/2024,1018564
1658,09/14/2024,736344
1659,09/15/2024,565679
1660,09/16/2024,1020544
1661,09/17/2024,1118048
1662,09/18/2024,1122994
1663,09/19/2024,1131064
1664,09/20/2024,1067453
1665,09/21/2024,777118
1666,09/22/2024,490715
1667,09/23/2024,1020758
1668,09/24/2024,1017490
1669,09/25/2024,1142209
1670,09/26/2024,1133996
1671,09/27/2024,982512
1672,09/28/2024,697397
1673,09/29/2024,559636
1674,09/30/2024,1026214
1675,10/01/2024,1133213
1676,10/02/2024,1115719
1677,10/03/2024,1124910
1678,10/04/2024,1029042
1679,10/05/2024,749729
1680,10/06/2024,584676
1681,10/07/2024,1029363
1682,10/08/2024,1112630
1683,10/09/2024,1128878
1684,10/10/2024,1135499
1685,10/11/2024,1081054
1686,10/12/2024,797609
1687,10/13/2024,747736
1688,10/14/2024,871313
1689,10/15/2024,1026934
1690,10/16/2024,1115085
1691,10/17/2024,1116172
1692,10/18/2024,1040830
1693,10/19/2024,780096
1694,10/20/2024,560631
1695,10/21/2024,1023334
1696,10/22/2024,1094260
1697,10/23/2024,1115160
1698,10/24/2024,1119817
1699,10/25/2024,1020490
1700,10/26/2024,723801
1701,10/27/2024,528559
1702,10/28/2024,1000400
1703,10/29/2024,1097380
1704,10/30/2024,1109857
1705,10/31/2024,1030888
1706,11/01/2024,1000780
1707,11/02/2024,691836
1708,11/03/2024,495732
1709,11/04/2024,936732
1710,11/05/2024,898684
1711,11/06/2024,1059964
1712,11/07/2024,1095186
1713,11/08/2024,998099
1714,11/09/2024,679925
1715,11/10/2024,539309
1716,11/11/2024,914845
1717,11/12/2024,1078087
1718,11/13/2024,1068009
1719,11/14/2024,1060012
1720,11/15/2024,1000181
1721,11/16/2024,715925
1722,11/17/2024,542728
1723,11/18/2024,948150
1724,11/19/2024,1078952
1725,11/20/2024,1054456
1726,11/21/2024,954470
1727,11/22/2024,1015409
1728,11/23/2024,724965
1729,11/24/2024,523539
1730,11/25/2024,857014
1731,11/26/2024,875296
1732,11/27/2024,786166
1733,11/28/2024,323373
1734,11/29/2024,568640
1735,11/30/2024,526429
1736,12/01/2024,426319
1737,12/02/2024,903267
1738,12/03/2024,1013641
1739,12/04/2024,1011615
1740,12/05/2024,966057
1741,12/06/2024,930979
1742,12/07/2024,671260
1743,12/08/2024,526452
1744,12/09/2024,949811
1745,12/10/2024,1004093
1746,12/11/2024,978107
1747,12/12/2024,832311
1748,12/13/2024,882539
1749,12/14/2024,610753
1750,12/15/2024,475192
1751,12/16/2024,893964
1752,12/17/2024,974018
1753,12/18/2024,960168
1754,12/19/2024,926319
1755,12/20/2024,836241
1756,12/21/2024,581427
1757,12/22/2024,459705
1758,12/23/2024,693736
1759,12/24/2024,522712
1760,12/25/2024,232879
1761,12/26/2024,592056
1762,12/27/2024,640164
1763,12/28/2024,571490
1764,12/29/2024,389660
1765,12/30/2024,733119
1766,12/31/2024,667653
1767,01/01/2025,415998
1768,01/02/2025,701885
1769,01/03/2025,715025
1770,01/04/2025,524768
1771,01/05/2025,392464
1772,01/06/2025,798143
1773,01/07/2025,910360
1774,01/08/2025,917973
1775,01/09/2025,919111
1776,01/10/2025,806740
1777,01/11/2025,567740
1778,01/12/2025,410932
1779,01/13/2025,863414
1780,01/14/2025,917760
1781,01/15/2025,928768
1782,01/16/2025,975083
1783,01/17/2025,917372
1784,01/18/2025,588825
1785,01/19/2025,366249
1786,01/20/2025,420728
1787,01/21/2025,503796
1788,01/22/2025,850675
1789,01/23/2025,941690
1790,01/24/2025,834569
1791,01/25/2025,582714
1792,01/26/2025,430912
1793,01/27/2025,904492
1794,01/28/2025,999458
1795,01/29/2025,1000549
1796,01/30/2025,992724
1797,01/31/2025,813537
1798,02/01/2025,607443
1799,02/02/2025,448893
1800,02/03/2025,905960
1801,02/04/2025,999402
1802,02/05/2025,980712
1803,02/06/2025,946313
1804,02/07/2025,903230
1805,02/08/2025,580036
1806,02/09/2025,462357
1807,02/10/2025,906682
1808,02/11/2025,996838
1809,02/12/2025,819858
1810,02/13/2025,938712
1811,02/14/2025,857281
1812,02/15/2025,589172
1813,02/16/2025,453318
1814,02/17/2025,608111
1815,02/18/2025,819457
1816,02/19/2025,915116
1817,02/20/2025,954984
1818,02/21/2025,882547
1819,02/22/2025,605162
1820,02/23/2025,455531
1821,02/24/2025,932151
1822,02/25/2025,971693
1823,02/26/2025,1007012
1824,02/27/2025,1015859
1825,02/28/2025,943103
1826,03/01/2025,621004
1827,03/02/2025,471677
1828,03/03/2025,923600
1829,03/04/2025,970440
1830,03/05/2025,1001832
1831,03/06/2025,1024625
1832,03/07/2025,891105
1833,03/08/2025,657020
1834,03/09/2025,494977
1835,03/10/2025,965340
1836,03/11/2025,1044893
1837,03/12/2025,1055231
1838,03/13/2025,1066651
1839,03/14/2025,1026472
1840,03/15/2025,988230
1841,03/16/2025,486226
1842,03/17/2025,980663
1843,03/18/2025,1064826
1844,03/19/2025,996252
1845,03/20/2025,1008697
1846,03/21/2025,952572
1847,03/22/2025,662138
1848,03/23/2025,482605
1849,03/24/2025,812423
1850,03/25/2025,909204
1851,03/26/2025,918817
1852,03/27/2025,899353
1853,03/28/2025,852422
1854,03/29/2025,652619
1855,03/30/2025,474434
1856,03/31/2025,877253
1857,04/01/2025,1008757
1858,04/02/2025,900804
1859,04/03/2025,1098881
1860,04/04/2025,1003373
1861,04/05/2025,741127
1862,04/06/2025,549200
1863,04/07/2025,953778
1864,04/08/2025,1043729
1865,04/09/2025,1037071
1866,04/10/2025,1047356
1867,04/11/2025,996381
1868,04/12/2025,713322
1869,04/13/2025,549506
1870,04/14/2025,983991
1871,04/15/2025,1060157
1872,04/16/2025,1086584
1873,04/17/2025,1057022
1874,04/18/2025,909950
1875,04/19/2025,689477
1876,04/20/2025,469762
1877,04/21/2025,925527
1878,04/22/2025,1085891
1879,04/23/2025,1069268
1880,04/24/2025,1101813
1881,04/25/2025,981209
1882,04/26/2025,745934
1883,04/27/2025,575806
1884,04/28/2025,997932
1885,04/29/2025,1077993
1886,04/30/2025,1067693
1887,05/01/2025,1052036
1888,05/02/2025,994975
1889,05/03/2025,710841
1890,05/04/2025,510182
1891,05/05/2025,989428
1892,05/06/2025,1104708
1893,05/07/2025,1096004
1894,05/08/2025,1070630
1895,05/09/2025,1001895
1896,05/10/2025,716323
1897,05/11/2025,532775
1898,05/12/2025,963449
1899,05/13/2025,1069686
1900,05/14/2025,1088750
1901,05/15/2025,1061430
1902,05/16/2025,1028513
1903,05/17/2025,757857
1904,05/18/2025,620063
1905,05/19/2025,963658
1906,05/20/2025,958592
1907,05/21/2025,1024681
1908,05/22/2025,1056383
1909,05/23/2025,982241
1910,05/24/2025,753569
1911,05/25/2025,604866
1912,05/26/2025,562574
1913,05/27/2025,1016593
1914,05/28/2025,1021279
1915,05/29/2025,1056014
1916,05/30/2025,1007208
1917,05/31/2025,755816
1918,06/01/2025,591274
1919,06/02/2025,982342
1920,06/03/2025,1078623
1921,06/04/2025,990090
1922,06/05/2025,1077836
1923,06/06/2025,1013753
1924,06/07/2025,778878
1925,06/08/2025,596635
1926,06/09/2025,957496
1927,06/10/2025,1058420
1928,06/11/2025,1073559
1929,06/12/2025,1081632
1930,06/13/2025,949095
1931,06/14/2025,846481
1932,06/15/2025,602284
1933,06/16/2025,906331
1934,06/17/2025,1034394
1935,06/18/2025,935123
1936,06/19/2025,883521
1937,06/20/2025,965855
1938,06/21/2025,768271
1939,06/22/2025,580626
1940,06/23/2025,874951
1941,06/24/2025,974655
1942,06/25/2025,1015822
1943,06/26/2025,1032601
1944,06/27/2025,959779
1945,06/28/2025,764926
1946,06/29/2025,639360
1947,06/30/2025,911202
1948,07/01/2025,1053386
1949,07/02/2025,1017215
1950,07/03/2025,978728
1951,07/04/2025,593687
1952,07/05/2025,704274
1953,07/06/2025,558860
1954,07/07/2025,931750
1955,07/08/2025,1001024
1956,07/09/2025,1016955
1957,07/10/2025,1030546
1958,07/11/2025,927438
1959,07/12/2025,752756
1960,07/13/2025,596593
1961,07/14/2025,928910
1962,07/15/2025,1018584
1963,07/16/2025,995098
1964,07/17/2025,1033378
1965,07/18/2025,1019793
1966,07/19/2025,749181
1967,07/20/2025,622152
1968,07/21/2025,940119
1969,07/22/2025,1061030
1970,07/23/2025,1037419
1971,07/24/2025,953011
1972,07/25/2025,918825
1973,07/26/2025,761417
1974,07/27/2025,605792
1975,07/28/2025,885631
1976,07/29/2025,1003729
1977,07/30/2025,1003815
1978,07/31/2025,1110087
