,date,total_rides
1150,06/07/2022,21340
1151,06/06/2022,21025
1152,06/05/2022,34511
1153,06/04/2022,41056
1154,06/03/2022,19676
1155,06/02/2022,14902
1156,06/01/2022,15514
1157,05/31/2022,20155
1158,05/30/2022,43365
1159,05/29/2022,45001
1160,05/28/2022,20940
1161,05/27/2022,14831
1162,05/26/2022,18896
1163,05/25/2022,19189
1164,05/24/2022,17076
1165,05/23/2022,18841
1166,05/22/2022,28935
1167,05/21/2022,35537
1168,05/20/2022,15729
1169,05/19/2022,14906
1170,05/18/2022,19872
1171,05/17/2022,20426
1172,05/16/2022,9954
1173,05/15/2022,26937
1174,05/14/2022,17207
1175,05/13/2022,13649
1176,05/12/2022,17070
1177,05/11/2022,16704
1178,05/10/2022,16708
1179,05/09/2022,14902
1180,05/08/2022,12022
1181,05/07/2022,3784
1182,05/06/2022,9019
1183,05/05/2022,19617
1184,05/04/2022,12558
1185,05/03/2022,15855
1186,05/02/2022,9760
1187,05/01/2022,28164
1188,04/30/2022,28436
1189,04/29/2022,15592
1190,04/28/2022,13167
1191,04/27/2022,13753
1192,04/26/2022,12260
1193,04/25/2022,11839
1194,04/24/2022,20664
1195,04/23/2022,22468
1196,04/22/2022,24700
1197,04/21/2022,18115
1198,04/20/2022,28966
1199,04/19/2022,13941
1200,04/18/2022,14029
1201,04/17/2022,15018
1202,04/16/2022,23111
1203,04/15/2022,23248
1204,04/14/2022,17942
1205,04/13/2022,19098
1206,04/12/2022,17943
1207,04/11/2022,14443
1208,04/10/2022,12571
1209,04/09/2022,15806
1210,04/08/2022,15895
1211,04/07/2022,7964
1212,04/06/2022,8858
1213,04/05/2022,12357
1214,04/04/2022,12430
1215,04/03/2022,4625
1216,04/02/2022,15195
1217,04/01/2022,10943
1218,03/31/2022,11181
1219,03/30/2022,10380
1220,03/29/2022,9773
1221,03/28/2022,7622
1222,03/27/2022,8039
1223,03/26/2022,11131
1224,03/25/2022,13218
1225,03/24/2022,8221
1226,03/23/2022,10338
1227,03/22/2022,12871
1228,03/21/2022,12722
1229,03/20/2022,12652
1230,03/19/2022,13666
1231,03/18/2022,20926
1232,03/17/2022,9650
1233,03/16/2022,14870
1234,03/15/2022,14218
1235,03/14/2022,11579
1236,03/13/2022,6103
1237,03/12/2022,2596
1238,03/11/2022,12306
1239,03/10/2022,11341
1240,03/09/2022,7931
1241,03/08/2022,11580
1242,03/07/2022,11264
1243,03/06/2022,9214
1244,03/05/2022,9620
1245,03/04/2022,9043
1246,03/03/2022,10284
1247,03/02/2022,11190
1248,03/01/2022,9647
1249,02/28/2022,8534
1250,02/27/2022,8127
1251,02/26/2022,8972
1252,02/25/2022,6008
1253,02/24/2022,8469
1254,02/23/2022,14378
1255,02/22/2022,7780
1256,02/21/2022,11508
1257,02/20/2022,6341
1258,02/19/2022,5815
1259,02/18/2022,8171
1260,02/17/2022,11299
1261,02/16/2022,9290
1262,02/15/2022,8287
1263,02/14/2022,7215
1264,02/13/2022,2962
1265,02/12/2022,15960
1266,02/11/2022,10077
1267,02/10/2022,9797
1268,02/09/2022,9219
1269,02/08/2022,9081
1270,02/07/2022,6928
1271,02/06/2022,3297
1272,02/05/2022,3757
1273,02/04/2022,5703
1274,02/03/2022,7127
1275,02/02/2022,8400
1276,02/01/2022,7782
1277,01/31/2022,6496
1278,01/30/2022,3083
1279,01/29/2022,0
1280,01/28/2022,6551
1281,01/27/2022,7168
1282,01/26/2022,6955
1283,01/25/2022,8075
1284,01/24/2022,6846
1285,01/23/2022,4592
1286,01/22/2022,4731
1287,01/21/2022,5960
1288,01/20/2022,6299
1289,01/19/2022,8006
1290,01/18/2022,6894
1291,01/17/2022,3269
1292,01/16/2022,3382
1293,01/15/2022,2893
1294,01/14/2022,6945
1295,01/13/2022,7661
1296,01/12/2022,6704
1297,01/11/2022,5130
1298,01/10/2022,6268
1299,01/09/2022,2831
1300,01/08/2022,4828
1301,01/07/2022,4774
1302,01/06/2022,7147
1303,01/05/2022,5786
1304,01/04/2022,6578
1305,01/03/2022,5548
1306,01/02/2022,9004
1307,01/01/2022,2812
1308,12/31/2021,9425
1309,12/30/2021,10046
1310,12/29/2021,8127
1311,12/28/2021,10178
1312,12/27/2021,7083
1313,12/26/2021,9809
1314,12/25/2021,2330
1315,12/24/2021,4923
1316,12/23/2021,6781
1317,12/22/2021,7888
1318,12/21/2021,8866
1319,12/20/2021,8380
1320,12/19/2021,6527
1321,12/18/2021,4920
1322,12/17/2021,11101
1323,12/16/2021,10831
1324,12/15/2021,10233
1325,12/14/2021,10929
1326,12/13/2021,10071
1327,12/12/2021,8075
1328,12/11/2021,8294
1329,12/10/2021,10689
1330,12/09/2021,10465
1331,12/08/2021,10038
1332,12/07/2021,10440
1333,12/06/2021,10607
1334,12/05/2021,8704
1335,12/04/2021,9903
1336,12/03/2021,10809
1337,12/02/2021,11426
1338,12/01/2021,10865
1339,11/30/2021,9738
1340,11/29/2021,9311
1341,11/28/2021,5030
1342,11/27/2021,7193
1343,11/26/2021,5875
1344,11/25/2021,4707
1345,11/24/2021,9667
1346,11/23/2021,10427
1347,11/22/2021,9740
1348,11/21/2021,12374
1349,11/20/2021,13697
1350,11/19/2021,11413
1351,11/18/2021,14975
1352,11/17/2021,12327
1353,11/16/2021,12017
1354,11/15/2021,9643
1355,11/14/2021,11753
1356,11/13/2021,12267
1357,11/12/2021,9673
1358,11/11/2021,15039
1359,11/10/2021,14195
1360,11/09/2021,14768
1361,11/08/2021,12361
1362,11/07/2021,15073
1363,11/06/2021,17632
1364,11/05/2021,12327
1365,11/04/2021,11780
1366,11/03/2021,12044
1367,11/02/2021,10672
1368,11/01/2021,12284
1369,10/31/2021,14839
1370,10/30/2021,12232
1371,10/29/2021,9932
1372,10/28/2021,13678
1373,10/27/2021,11440
1374,10/26/2021,6852
1375,10/25/2021,12574
1376,10/24/2021,17825
1377,10/23/2021,22231
1378,10/22/2021,16683
1379,10/21/2021,17141
1380,10/20/2021,15866
1381,10/19/2021,12847
1382,10/18/2021,11237
1383,10/17/2021,20404
1384,10/16/2021,23042
1385,10/15/2021,19049
1386,10/14/2021,16923
1387,10/13/2021,13745
1388,10/12/2021,14154
1389,10/11/2021,15754
1390,10/10/2021,9751
1391,10/09/2021,23796
1392,10/08/2021,17784
1393,10/07/2021,15434
1394,10/06/2021,13569
1395,10/05/2021,12813
1396,10/04/2021,9786
1397,10/03/2021,25789
1398,10/02/2021,29482
1399,10/01/2021,16138
1400,09/30/2021,14095
1401,09/29/2021,14607
1402,09/28/2021,11363
1403,09/27/2021,15107
1404,09/26/2021,36075
1405,09/25/2021,32795
1406,09/24/2021,19030
1407,09/23/2021,14928
1408,09/22/2021,14219
1409,09/21/2021,14999
1410,09/20/2021,14506
1411,09/19/2021,28610
1412,09/18/2021,32949
1413,09/17/2021,14420
1414,09/16/2021,15081
1415,09/15/2021,16405
1416,09/14/2021,15676
1417,09/13/2021,15108
1418,09/12/2021,28516
1419,09/11/2021,33022
1420,09/10/2021,19398
1421,09/09/2021,9765
1422,09/08/2021,16391
1423,09/07/2021,18048
1424,09/06/2021,36280
1425,09/05/2021,21670
1426,09/04/2021,37922
1427,09/03/2021,20896
1428,09/02/2021,15611
1429,09/01/2021,6344
1430,08/31/2021,18169
1431,08/30/2021,12778
1432,08/29/2021,23368
1433,08/28/2021,18072
1434,08/27/2021,14979
1435,08/26/2021,17618
1436,08/25/2021,19213
1437,08/24/2021,20091
1438,08/23/2021,8793
1439,08/22/2021,985
1440,08/21/2021,21139
1441,08/20/2021,16321
1442,08/19/2021,14259
1443,08/18/2021,14087
1444,08/17/2021,14972
1445,08/16/2021,15804
1446,08/15/2021,34565
1447,08/14/2021,25796
1448,08/13/2021,17764
1449,08/12/2021,15513
1450,08/11/2021,15972
1451,08/10/2021,14861
1452,08/09/2021,14158
1453,08/08/2021,17355
1454,08/07/2021,33613
1455,08/06/2021,21338
1456,08/05/2021,16444
1457,08/04/2021,15774
1458,08/03/2021,16266
1459,08/02/2021,17474
1460,08/01/2021,21560
1461,07/31/2021,40928
1462,07/30/2021,21647
1463,07/29/2021,9223
1464,07/28/2021,16452
1465,07/27/2021,17529
1466,07/26/2021,15072
1467,07/25/2021,21365
1468,07/24/2021,39786
1469,07/23/2021,20188
1470,07/22/2021,18203
1471,07/21/2021,13189
1472,07/20/2021,19302
1473,07/19/2021,13566
1474,07/18/2021,22642
1475,07/17/2021,18384
1476,07/16/2021,17763
1477,07/15/2021,18611
1478,07/14/2021,14546
1479,07/13/2021,14380
1480,07/12/2021,9921
1481,07/11/2021,19329
1482,07/10/2021,30578
1483,07/09/2021,11870
1484,07/08/2021,9340
1485,07/07/2021,15594
1486,07/06/2021,13782
1487,07/05/2021,32681
1488,07/04/2021,18909
1489,07/03/2021,10585
1490,07/02/2021,9999
1491,07/01/2021,8437
1492,06/30/2021,15351
1493,06/29/2021,16229
1494,06/28/2021,15442
1495,06/27/2021,24958
1496,06/26/2021,28463
1497,06/25/2021,17277
1498,06/24/2021,16289
1499,06/23/2021,16490
1500,06/22/2021,8314
1501,06/21/2021,14710
1502,06/20/2021,33324
1503,06/19/2021,26223
1504,06/18/2021,19204
1505,06/17/2021,15833
1506,06/16/2021,15527
1507,06/15/2021,13374
1508,06/14/2021,8816
1509,06/13/2021,19796
1510,06/12/2021,20228
1511,06/11/2021,11309
1512,06/10/2021,13533
1513,06/09/2021,10844
1514,06/08/2021,10225
1515,06/07/2021,12352
1516,06/06/2021,30877
1517,06/05/2021,32651
1518,06/04/2021,7707
1519,06/03/2021,7637
1520,06/02/2021,10734
1521,06/01/2021,10385
1522,05/31/2021,20574
1523,05/30/2021,2881
1524,05/29/2021,4125
1525,05/28/2021,7603
1526,05/27/2021,14654
1527,05/26/2021,10502
1528,05/25/2021,11243
1529,05/24/2021,9270
1530,05/23/2021,29151
1531,05/22/2021,25971
1532,05/21/2021,14471
1533,05/20/2021,12201
1534,05/19/2021,15438
1535,05/18/2021,13654
1536,05/17/2021,11791
1537,05/16/2021,17751
1538,05/15/2021,27832
1539,05/14/2021,14311
1540,05/13/2021,15336
1541,05/12/2021,10444
1542,05/11/2021,9288
1543,05/10/2021,7256
1544,05/09/2021,9842
1545,05/08/2021,7404
1546,05/07/2021,10064
1547,05/06/2021,10079
1548,05/05/2021,6085
1549,05/04/2021,9227
1550,05/03/2021,7099
1551,05/02/2021,17931
1552,05/01/2021,16817
1553,04/30/2021,8435
1554,04/29/2021,7047
1555,04/28/2021,12718
1556,04/27/2021,8539
1557,04/26/2021,7758
1558,04/25/2021,5806
1559,04/24/2021,19839
1560,04/23/2021,9616
1561,04/22/2021,6872
1562,04/21/2021,6242
1563,04/20/2021,11378
1564,04/19/2021,7983
1565,04/18/2021,14235
1566,04/17/2021,12345
1567,04/16/2021,6824
1568,04/15/2021,4979
1569,04/14/2021,8368
1570,04/13/2021,8287
1571,04/12/2021,4964
1572,04/11/2021,2255
1573,04/10/2021,14198
1574,04/09/2021,7902
1575,04/08/2021,10053
1576,04/07/2021,9329
1577,04/06/2021,9483
1578,04/05/2021,8438
1579,04/04/2021,10072
1580,04/03/2021,10527
1581,04/02/2021,6804
1582,04/01/2021,8637
1583,03/31/2021,9786
1584,03/30/2021,16300
1585,03/29/2021,7761
1586,03/28/2021,2421
1587,03/27/2021,15526
1588,03/26/2021,8711
1589,03/25/2021,8774
1590,03/24/2021,5545
1591,03/23/2021,8774
1592,03/22/2021,8177
1593,03/21/2021,12591
1594,03/20/2021,11627
1595,03/19/2021,5848
1596,03/18/2021,4495
1597,03/17/2021,6387
1598,03/16/2021,5414
1599,03/15/2021,5143
1600,03/14/2021,6882
1601,03/13/2021,9546
1602,03/12/2021,10346
1603,03/11/2021,10444
1604,03/10/2021,7882
1605,03/09/2021,8643
1606,03/08/2021,5657
1607,03/07/2021,5639
1608,03/06/2021,5187
1609,03/05/2021,5586
1610,03/04/2021,5968
1611,03/03/2021,7548
1612,03/02/2021,4969
1613,03/01/2021,5136
1614,02/28/2021,2693
1615,02/27/2021,4194
1616,02/26/2021,6564
1617,02/25/2021,6434
1618,02/24/2021,7090
1619,02/23/2021,5066
1620,02/22/2021,4151
1621,02/21/2021,4456
1622,02/20/2021,4566
1623,02/19/2021,3599
1624,02/18/2021,2709
1625,02/17/2021,5424
1626,02/16/2021,5170
1627,02/15/2021,2810
1628,02/14/2021,4037
1629,02/13/2021,3601
1630,02/12/2021,4839
1631,02/11/2021,4787
1632,02/10/2021,5157
1633,02/09/2021,4456
1634,02/08/2021,4356
1635,02/07/2021,1312
1636,02/06/2021,6096
1637,02/05/2021,5293
1638,02/04/2021,5517
1639,02/03/2021,4707
1640,02/02/2021,1168
1641,01/31/2021,2194
1642,01/30/2021,3572
1643,01/29/2021,3395
1644,01/28/2021,5302
1645,01/27/2021,5689
1646,01/26/2021,4517
1647,01/25/2021,5135
1648,01/24/2021,3445
1649,01/23/2021,4306
1650,01/22/2021,5709
1651,01/21/2021,5567
1652,01/20/2021,4816
1653,01/19/2021,5765
1654,01/18/2021,5515
1655,01/17/2021,6237
1656,01/16/2021,5435
1657,01/15/2021,5235
1658,01/14/2021,6198
1659,01/13/2021,5516
1660,01/12/2021,5779
1661,01/11/2021,4823
1662,01/10/2021,4589
1663,01/09/2021,4629
1664,01/08/2021,5104
1665,01/07/2021,5126
1666,01/06/2021,5197
1667,01/05/2021,4929
1668,01/04/2021,4850
1669,01/03/2021,1359
1670,01/02/2021,8201
1671,01/01/2021,2561
1672,12/31/2020,3458
1673,12/30/2020,5588
1674,12/29/2020,5238
1675,12/28/2020,6544
1676,12/27/2020,3809
1677,12/26/2020,2847
1678,12/25/2020,1164
1679,12/24/2020,3403
1680,12/23/2020,5233
1681,12/22/2020,5105
1682,12/21/2020,4738
1683,12/20/2020,2160
1684,12/19/2020,3144
1685,12/18/2020,4317
1686,12/17/2020,1101
1687,12/16/2020,3541
1688,12/15/2020,5691
1689,12/14/2020,4326
1690,12/13/2020,8338
1691,12/12/2020,4850
1692,12/11/2020,6963
1693,12/10/2020,6462
1694,12/09/2020,5418
1695,12/08/2020,5607
1696,12/07/2020,5492
1697,12/06/2020,4432
1698,12/05/2020,2764
1699,12/04/2020,5064
1700,12/03/2020,6209
1701,12/02/2020,5840
1702,12/01/2020,6155
1703,11/30/2020,3594
1704,11/29/2020,7122
1705,11/28/2020,7536
1706,11/27/2020,7242
1707,11/26/2020,2447
1708,11/25/2020,5999
1709,11/24/2020,6496
1710,11/23/2020,5472
1711,11/22/2020,4207
1712,11/21/2020,10991
1713,11/20/2020,8275
1714,11/19/2020,6395
1715,11/18/2020,6118
1716,11/17/2020,6713
1717,11/16/2020,7107
1718,11/15/2020,4466
1719,11/14/2020,10658
1720,11/13/2020,6108
1721,11/12/2020,5972
1722,11/11/2020,7003
1723,11/10/2020,11061
1724,11/09/2020,11244
1725,11/08/2020,15451
1726,11/07/2020,16265
1727,11/06/2020,10273
1728,11/05/2020,9174
1729,11/04/2020,7760
1730,11/03/2020,6550
1731,11/02/2020,6570
1732,11/01/2020,4114
1733,10/31/2020,11004
1734,10/30/2020,5277
1735,10/29/2020,5048
1736,10/28/2020,7364
1737,10/27/2020,8596
1738,10/26/2020,6413
1739,10/25/2020,10327
1740,10/24/2020,17501
1741,10/23/2020,9969
1742,10/22/2020,9811
1743,10/21/2020,10059
1744,10/20/2020,9245
1745,10/19/2020,8841
1746,10/18/2020,14978
1747,10/17/2020,17261
1748,10/16/2020,5352
1749,10/15/2020,12167
1750,10/14/2020,11703
1751,10/13/2020,6952
1752,10/12/2020,4093
1753,10/11/2020,13917
1754,10/10/2020,23120
1755,10/09/2020,11715
1756,10/08/2020,15407
1757,10/07/2020,16957
1758,10/06/2020,16669
1759,10/05/2020,13918
1760,10/04/2020,16009
1761,10/03/2020,21572
1762,10/02/2020,10451
1763,10/01/2020,11479
1764,09/30/2020,9907
1765,09/29/2020,7991
1766,09/28/2020,11919
1767,09/27/2020,19949
1768,09/26/2020,21790
1769,09/25/2020,13693
1770,09/24/2020,11148
1771,09/23/2020,14086
1772,09/22/2020,10832
1773,09/21/2020,9421
1774,09/20/2020,16502
1775,09/19/2020,21390
1776,09/18/2020,11773
1777,09/17/2020,11509
1778,09/16/2020,12089
1779,09/15/2020,11501
1780,09/14/2020,11602
1781,09/13/2020,18905
1782,09/12/2020,26196
1783,09/11/2020,15230
1784,09/10/2020,7066
1785,09/09/2020,12865
1786,09/08/2020,13656
1787,09/07/2020,29564
1788,09/06/2020,35120
1789,09/05/2020,31760
1790,09/04/2020,19569
1791,09/03/2020,12044
1792,09/02/2020,9350
1793,09/01/2020,11129
1794,08/31/2020,11798
1795,08/30/2020,33478
1796,08/29/2020,8989
1797,08/28/2020,16412
1798,08/27/2020,11510
1799,08/26/2020,18369
1800,08/25/2020,12972
1801,08/24/2020,12370
1802,08/23/2020,24024
1803,08/22/2020,28645
1804,08/21/2020,17126
1805,08/20/2020,18090
1806,08/19/2020,9267
1807,08/18/2020,16351
1808,08/17/2020,11964
1809,08/16/2020,4341
1810,08/15/2020,29027
1811,08/14/2020,14661
1812,08/13/2020,7529
1813,08/12/2020,9299
1814,08/11/2020,14587
1815,08/10/2020,13683
1816,08/09/2020,29324
1817,08/08/2020,21278
1818,08/07/2020,9495
1819,08/06/2020,12689
1820,08/05/2020,14600
1821,08/04/2020,1180
1822,08/03/2020,12547
1823,08/02/2020,13796
1824,08/01/2020,28436
1825,07/31/2020,10882
1826,07/30/2020,11700
1827,07/29/2020,13911
1828,07/28/2020,10000
1829,07/27/2020,11951
1830,07/26/2020,21108
1831,07/25/2020,25779
1832,07/24/2020,8489
1833,07/23/2020,8306
1834,07/22/2020,9260
1835,07/21/2020,13123
1836,07/20/2020,9641
1837,07/19/2020,20812
1838,07/18/2020,24390
1839,07/17/2020,9772
1840,07/16/2020,13177
1841,07/15/2020,12857
1842,07/14/2020,13345
1843,07/13/2020,9639
1844,07/12/2020,24483
1845,07/11/2020,8578
1846,07/10/2020,2902
1847,07/09/2020,13500
1848,07/08/2020,8274
1849,07/07/2020,8698
1850,07/06/2020,7665
1851,07/05/2020,18746
1852,07/04/2020,19879
1853,07/03/2020,10990
1854,07/02/2020,14096
1855,07/01/2020,6858
1856,06/30/2020,7584
1857,06/29/2020,10274
1858,06/28/2020,15752
1859,06/27/2020,7363
1860,06/26/2020,11721
1861,06/25/2020,8971
1862,06/24/2020,8432
1863,06/23/2020,8598
1864,06/22/2020,7870
1865,06/21/2020,15392
1866,06/20/2020,13579
1867,06/19/2020,10670
1868,06/18/2020,6314
1869,06/17/2020,6925
1870,06/16/2020,7043
1871,06/15/2020,6070
1872,06/14/2020,14589
1873,06/13/2020,15346
1874,06/12/2020,9218
1875,06/11/2020,3144
1876,06/10/2020,7334
1877,06/09/2020,7862
1878,06/08/2020,6482
1879,06/07/2020,8908
1880,06/06/2020,6789
1881,06/05/2020,2932
1882,06/04/2020,5192
1883,06/03/2020,2871
1884,06/02/2020,3459
1885,06/01/2020,3969
1886,05/31/2020,7430
1887,05/30/2020,8021
1888,05/29/2020,3792
1889,05/28/2020,3228
1890,05/27/2020,5052
1891,05/26/2020,5458
1892,05/25/2020,5858
1893,05/24/2020,6361
1894,05/23/2020,951
1895,05/22/2020,4961
1896,05/21/2020,4129
1897,05/20/2020,3772
1898,05/19/2020,2980
1899,05/18/2020,2967
1900,05/17/2020,6047
1901,05/16/2020,7660
1902,05/15/2020,5821
1903,05/14/2020,3464
1904,05/13/2020,3709
1905,05/12/2020,3112
1906,05/11/2020,1600
1907,05/10/2020,4019
1908,05/09/2020,1279
1909,05/08/2020,1427
1910,05/07/2020,3656
1911,05/06/2020,820
1912,05/05/2020,3353
1913,05/04/2020,2373
1914,05/03/2020,5000
1915,05/02/2020,5132
1916,05/01/2020,1591
1917,04/30/2020,1185
1918,04/29/2020,1422
1919,04/28/2020,4340
1920,04/27/2020,1181
1921,04/26/2020,418
1922,04/25/2020,3510
1923,04/24/2020,1000
1924,04/23/2020,1325
1925,04/22/2020,1700
1926,04/21/2020,1099
1927,04/20/2020,1378
1928,04/19/2020,2451
1929,04/18/2020,546
1930,04/17/2020,1114
1931,04/16/2020,1165
1932,04/15/2020,1329
1933,04/14/2020,2083
1934,04/13/2020,720
1935,04/12/2020,2096
1936,04/11/2020,1251
1937,04/10/2020,971
1938,04/09/2020,921
1939,04/08/2020,1218
1940,04/07/2020,1606
1941,04/06/2020,1718
1942,04/05/2020,906
1943,04/04/2020,1217
1944,04/03/2020,939
1945,04/02/2020,1218
1946,04/01/2020,1389
1947,03/31/2020,1079
1948,03/30/2020,1142
1949,03/29/2020,413
1950,03/28/2020,426
1951,03/27/2020,1953
1952,03/26/2020,1587
1953,03/25/2020,1128
1954,03/24/2020,1576
1955,03/23/2020,957
1956,03/22/2020,919
1957,03/21/2020,1758
1958,03/20/2020,3234
1959,03/19/2020,2832
1960,03/18/2020,3930
1961,03/17/2020,3867
1962,03/16/2020,5164
1963,03/15/2020,4645
1964,03/14/2020,6747
1965,03/13/2020,9707
1966,03/12/2020,11366
1967,03/11/2020,13923
1968,03/10/2020,13841
1969,03/09/2020,18692
1970,03/08/2020,9595
1971,03/07/2020,7872
1972,03/06/2020,10985
1973,03/05/2020,14336
1974,03/04/2020,14891
1975,03/03/2020,13370
1976,03/02/2020,14865
1977,03/01/2020,6213
